PDB,binder
4N61,1
4K3X,1
5BR6,1
2WR0,1
2WR1,1
2WRG,1
5BQZ,1
5VTY,1
4N60,1
4N64,1
5Z88,1
5XLC,1
5BR3,1
2WR4,1
5XL4,1
4UNX,1
6D8D,1
5XL6,1
4XQU,1
6IDZ,1
2WR7,1
5XLA,1
5XL7,1
5VMJ,1
5THC,1
1JSI,1
5E2Z,1
7VDF,1
4K64,1
1JSH,1
6AOS,1
5TG9,1
4K66,1
6NSG,1
6NSF,1
4LKG,1
4WSV,1
4K67,1
6TVA,1
6TZB,1
5AJM,1
4NRL,1
6BKQ,1
4DJ7,1
6TVB,1
5T0E,1
6BKR,1
5E34,1
5E35,1
6IN5,1
5T0D,1
6TVT,1
4WEA,1
4LKJ,1
4M44,1
7T1V,1
5E30,1
4NRK,1
4LKK,1
6TVS,1
6TXO,1
6BKT,1
4MC5,1
4LKH,1
5T0B,1
4WE5,1
5VTR,1
5VMG,1
6AOT,1
1JSO,1
4K63,1
4KOM,1
4DJ8,1
6NSB,1
1JSN,1
6TWI,1
5VJL,1
4KON,1
6NSA,1
6E7H,1
5VJM,1
5XRS,1
5TH1,1
6AOV,1
b00c,1
b010,1
b015,1
b01b,1
b02f,1
b051,1
b057,1
b0cf,1
b12a,1
b1ba,1
b20b,1
b2b1,1
b2c2,1
b2c3,1
b2c8,1
b30d,1
b32f,1
b45f,1
b5b6,1
b5cc,1
b5cf,1
b5e5,1
b672,1
b677,1
b6c7,1
b6e4,1
b706,1
b780,1
b7d7,1
b80d,1
b83f,1
b85f,1
b872,1
b896,1
b8f7,1
b902,1
b92d,1
b937,1
5LGC,1
5n1p,0
4QO0,1
3QXQ,1
7F82,1
b1d4,1
b296,1
6E0D,1
4TVT,1
7FI0,1
1HV6,1
7FI1,1
4F13,1
4F10,1
1YZ4,1
b05d,1
b6ac,1
2V5E,1
5A43,1
6BX4,1
5KOM,1
7KK8,1
7KK9,1
6B2D,1
7KKR,1
7KKA,1
7KKB,1
5KBN,1
6B2A,1
6B2B,1
6B24,1
5XC2,1
5XBZ,1
b177,1
b1a6,1
b1db,1
b23e,1
b2a2,1
5V8K,1
1g7m,0
1g7l,0
1g7i,0
1g7h,0
1g7j,0
1a2y,0
1kir,0
7o06,0
1vfb,0
5mje,0
5o2u,0
3cfi,0
6xw5,0
1kiq,0
1kip,0
7nvl,0
7nvn,0
6u54,0
6u51,0
6u52,0
5T70,1
7PUG,1
2WNU,1
b84d,1
1OFC,1
3N98,1
b194,1
b1da,1
5OLS,1
5OLR,1
8DBL,1
b447,1
3D87,1
6YT4,1
6YBZ,1
6YC1,1
6REX,1
6YC3,1
6RF4,1
6RF1,1
6RF3,1
6XYT,1
6UBA,1
b147,1
b1f2,1
6KKI,1
6KKL,1
7JHM,1
7JHN,1
6WMO,1
b856,1
4A01,1
6qxa,0
2NP5,1
4OH3,1
2IWW,1
b187,1
5GZA,1
6WB7,1
6WB5,1
6WB4,1
ba13,1
4CSB,1
5EN0,1
3REZ,1
5FIW,1
5wdj,1
5qj2,1
5WDJ,1
6WXZ,1
7NI1,1
7NI3,1
7LAE,1
6SLN,1
6SLJ,1
b4fe,1
3gs6,0
2oxn,0
4hzm,1
3gsm,0
4mss,0
1Y65,1
4HZM,1
7VI7,1
4GNV,1
5G2M,1
5T7E,1
7EN5,1
1OGQ,1
b0ad,1
b78d,1
6HCL,1
6E9N,1
5FSC,1
5fsb,1
5FSB,1
4RUQ,1
3W82,1
4KGJ,1
b3b2,1
b6a9,1
4KRU,1
6SYU,1
6T0I,1
b54b,1
7RTM,1
7BSU,1
6LCP,1
6LCR,1
7BSV,1
7BSW,1
7BSS,1
7BSQ,1
b83b,1
1SO0,1
1L7K,1
1MN0,1
1NS2,1
1MMU,1
1NS7,1
1MMX,1
1MMY,1
1MMZ,1
b1c2,1
b492,1
4WTS,1
4WTR,1
b10e,1
b125,1
b192,1
8DNC,1
8DKU,1
6MJP,1
1r0x,0
4wz6,0
1r10,0
2pze,0
4k8o,0
2pmk,0
3b5j,0
4MKI,1
5B57,1
b99e,1
6K2Z,1
1QKQ,1
1HDK,1
6A62,1
5XRI,1
1G86,1
5XRH,1
6A63,1
5XRJ,1
6QRN,1
5XRK,1
5XRO,1
6A64,1
5XG8,1
6A65,1
5XRN,1
5XRL,1
6A66,1
5XRM,1
6A1T,1
6A1U,1
6GKT,1
6A1V,1
6KJY,1
6GKQ,1
6KJX,1
6A1S,1
1LCL,1
6KJW,1
6K2Y,1
6A1X,1
5Y03,1
6A1Y,1
5XG7,1
6LJR,1
6LJP,1
5YT4,1
6LJQ,1
5XRG,1
5XRP,1
7XXY,1
6L68,1
6L6C,1
7CYA,1
6L64,1
6L6B,1
6L67,1
6L6A,1
7XXV,1
6N3R,1
b1c6,1
6KKR,1
6KKT,1
6KKU,1
b1fd,1
b025,1
b2e6,1
7O84,1
6A40,1
7BZ0,1
7DFS,1
b3f6,1
b53a,1
6Y8F,1
4d4d,1
5m77,1
5n0f,0
b358,1
b377,1
b429,1
b466,1
6BVG,1
4QXW,1
6XNT,1
6XNO,1
7VLY,1
6B9B,1
5HJO,1
5JRK,1
4R0C,1
7W18,1
7W16,1
7C8F,1
5VCS,1
7YKE,1
7EIQ,1
7EIR,1
7EIS,1
2DQA,1
3AB6,1
3K1L,1
b9e6,1
bad8,1
1QBB,1
1VE6,1
b94b,1
b96a,1
b972,1
b97b,1
b97c,1
ba2e,1
ba4a,1
ba68,1
baec,1
1CPY,1
5T96,1
b56e,1
b674,1
b7f1,1
b87b,1
4xwk,0
6VGC,1
2q7m,0
5ZMW,1
3n23,0
2o9j,0
4ycl,0
3nan,0
5a3r,0
3n5k,0
5a3s,0
4j2t,0
4ycn,0
2oa0,0
2agv,0
3nam,0
3nal,0
5a3q,0
5ncq,0
7M5V,1
5KSD,1
4KYT,1
ba82,1
4PSE,1
4YZT,1
5VAN,1
5ONT,1
5OO2,1
5OJ4,1
5OJU,1
5OJV,1
5OIW,1
b06e,1
b0a7,1
b81d,1
6LCK,1
4J7G,1
2IXV,1
1oba,0
2IXU,1
3QNQ,1
7MO8,1
6PEL,1
2BGI,1
2VNH,1
6KPM,1
7PUK,1
6KPO,1
6KPN,1
b09c,1
b36a,1
b36c,1
6I3I,1
4QL0,1
4OEM,1
4oem,1
4oel,1
3VIR,1
7FGA,1
2gej,1
2gek,0
2GEJ,1
b9df,1
ba6c,1
2GAM,1
2xlc,0
3SOV,1
8DAD,1
5ZUG,1
1AFB,1
1bcj,1
3PAR,1
1R14,1
1R13,1
1AFA,1
1BCJ,1
1AFD,1
3PBF,1
3PIC,1
6RU1,1
b35c,1
b465,1
2C9E,1
6X2Q,1
6LWU,1
7C6D,1
4OLT,1
5T7N,1
5LSV,1
b9e8,1
ba6f,1
bada,1
4P00,1
1OGO,1
2Z8G,1
b2a1,1
b5b8,1
b65d,1
b6ab,1
b7a2,1
b8b0,1
b98b,1
b992,1
b03c,1
2XMN,1
4CIP,1
5JS5,1
2YLD,1
3ZWI,1
2G87,1
4pxf,1
2X72,1
2HPY,1
4X1H,1
1U19,1
5TE3,1
3OAX,1
3DQB,1
6FKC,1
6FKA,1
6FK7,1
6FK6,1
4BEY,1
4BEZ,1
4A4M,1
2PED,1
5DYS,1
3PXO,1
6FK9,1
ba12,1
ba1c,1
7SP5,1
3ZK2,1
4v1f,1
3ZK1,1
4V1G,1
4V1F,1
4CBJ,1
4CBK,1
4JM0,1
3OD2,1
2HZA,1
5E4I,1
b089,1
b0e6,1
b345,1
b3a0,1
b3d3,1
b5f0,1
b72e,1
b77e,1
b853,1
b84b,1
b75f,1
7VWB,1
8AD2,1
7W4B,1
5GM4,1
1UU6,1
2JEN,1
1UU4,1
1UU5,1
7EEJ,1
1W2U,1
3VL9,1
b11f,1
b150,1
b168,1
b208,1
b299,1
b378,1
b4ad,1
6Y5F,1
3KIF,1
4B4Q,1
4b4q,1
4B4P,1
4B4R,1
b30f,1
5H23,1
6THJ,1
b383,1
b5c3,1
b5f4,1
b6c0,1
b874,1
b8ad,1
b912,1
6F7K,1
4KPM,1
6G7R,1
4Y7J,1
1HOT,1
1NE7,1
1FS5,1
2WU1,1
b9dc,1
4KRG,1
5HQA,1
2jkp,0
2jke,0
2ZQ0,1
b27a,1
b9ed,1
ba15,1
6V3J,1
2QKS,1
6M84,1
7NE1,1
7NE0,1
4BQC,1
b7d3,1
7WHU,1
3B8Y,1
b449,1
b573,1
b5ea,1
b66d,1
b731,1
b8cd,1
2PL6,1
6UM2,1
b6a5,1
b863,1
b891,1
1pmx,0
1imx,0
1UMZ,1
b2e2,1
b47a,1
b49e,1
3SOQ,1
5KC0,1
6A2W,1
b638,1
b7da,1
5KOE,1
5KOR,1
b317,1
b47b,1
b494,1
5E7G,1
b167,1
b26b,1
b49b,1
3SZ0,1
3TDO,1
3TDX,1
3TE0,1
3TE1,1
3TDS,1
3TDP,1
2BHW,1
3PL9,1
2BJH,1
2BIS,1
3CX4,1
4HLN,1
6GNE,1
3FRO,1
3L01,1
b1a0,1
b95c,1
b989,1
b9b6,1
ba08,1
ba36,1
4TPJ,1
7FFT,1
7FFW,1
7JPT,1
2GMH,1
2OL3,1
1M1J,1
b008,1
5CTG,1
5M87,1
6tl2,0
4PEX,1
4PF0,1
4PEZ,1
4PEY,1
b116,1
b15a,1
b18f,1
b264,1
4P02,1
3GD9,1
7VTL,1
7VTM,1
7NPP,1
7O6H,1
7OOF,1
7PBF,1
7P90,1
7NY3,1
7NM6,1
7NCZ,1
7ORY,1
7P25,1
2J1A,1
2J7M,1
2J1E,1
4A45,1
4A44,1
7BLG,1
1DPJ,1
1G0V,1
b5c7,1
b847,1
b854,1
2H89,1
6TKV,1
b36f,1
b681,1
b743,1
b7f8,1
b84f,1
5v2q,0
7R2D,1
4M24,1
5LJF,1
5I79,1
4W7V,1
4W7W,1
7P6H,1
6R2J,1
5L9C,1
5D8Z,1
7R2C,1
b12b,1
b17b,1
b5e1,1
b996,1
6TZK,1
6CMX,1
b0b3,1
b0ef,1
b459,1
b46f,1
b6b2,1
b848,1
2X1X,1
5A1S,1
b1e6,1
6U3N,1
b7b5,1
b8a6,1
b8c7,1
3QIB,1
7TJ8,1
6AGF,1
1G5N,1
5n7g,0
2HYU,1
2HYV,1
6RY7,1
b1e1,1
b363,1
b37a,1
4F35,1
4Q0U,1
3WW4,1
3WW1,1
4Q0V,1
4Q0Q,1
4Q0P,1
1LPB,1
4MYV,1
1EU1,1
7DXA,1
2IHZ,1
2ihj,1
2Z4T,1
2IHJ,1
2IY8,1
2ILV,1
b29f,1
b2b8,1
baaa,1
2P39,1
3UDW,1
3GVL,1
3GVK,1
3GVJ,1
b00a,1
b011,1
b03a,1
b041,1
b4e5,1
5JNQ,1
6oyh,0
6oyz,0
6oz6,0
5ckr,0
7U5P,1
5DA0,1
4NKQ,1
b0f2,1
b5a9,1
b62c,1
6h41,0
5UWC,1
b60c,1
b934,1
3WIR,1
7FE4,1
3WIQ,1
4KTP,1
b114,1
b988,1
6HF4,1
6HPF,1
b3e7,1
b585,1
4KYR,1
4P99,1
b971,1
ba58,1
ba92,1
1FQ9,1
3OJV,1
4NQJ,1
3CU0,1
1V84,1
1FGG,1
b328,1
6GCC,1
4g0l,0
4g0k,0
1LQS,1
4OOZ,1
4A7Y,1
5KGJ,1
5KGP,1
5EIY,1
4p02,1
4HG6,1
5EJ1,1
b130,1
3ZX4,1
3ZWD,1
b134,1
b1a3,1
b1c7,1
b24b,1
b291,1
4ZYO,1
1GYE,1
3D5Z,1
2X8S,1
6F1G,1
6A8I,1
6A8H,1
7XK3,1
7XK7,1
7XK6,1
7XK4,1
7XK5,1
1K8Q,1
b830,1
3D0G,1
7LDJ,1
7Y0W,1
7RR0,1
7FCQ,1
3D0I,1
3D0H,1
4C9G,1
2C3E,1
1PW5,1
5I25,1
2X1Z,1
3IIU,1
2X20,1
2X21,1
3BKV,1
3P5S,1
6edr,0
4xjs,1
4xjt,0
3u4h,0
3u4i,0
4tmf,0
2pgl,0
2pgj,0
5AQ1,1
1E7Y,1
7BLJ,1
4RV4,1
1ON8,1
b2fa,1
6SDU,1
4MB5,1
2c4f,1
1x7a,0
4FR3,1
4QPW,1
4XWZ,1
6EUF,1
3VT0,1
7BYX,1
6EUI,1
b225,1
b282,1
6BSW,1
b190,1
6EUQ,1
4zow,0
3A4W,1
3A4X,1
4HJZ,1
4HJY,1
b5e2,1
1P49,1
7LJ2,1
7EBQ,1
7SNO,1
5G2T,1
8EG3,1
b07e,1
b0c2,1
5NZ8,1
b20d,1
b244,1
b24d,1
6YF6,1
3DGY,1
1UKC,1
b6b8,1
5H9Y,1
4R6I,1
6QQ6,1
3AYG,1
3AYF,1
7RPY,1
b956,1
b967,1
5O2O,1
1SLY,1
1QTE,1
5O2N,1
1V6V,1
1V6W,1
1US2,1
1V6U,1
5GQE,1
1ISV,1
1ISW,1
1ISY,1
1ISX,1
1V6X,1
2WZE,1
2W5F,1
2WYS,1
7RFT,1
ba34,1
ba4e,1
3ILF,1
b2da,1
b2f7,1
b312,1
4b9z,1
3w37,1
2qmj,1
5npc,0
5npd,0
5npe,0
5npb,0
4amw,0
2x2i,1
5i24,0
5i23,0
2QMJ,1
5F7U,1
7WJE,1
4B9Z,1
5ZN7,1
7WJC,1
7F7Q,1
3TOP,1
3W37,1
3POC,1
6DRU,1
3WEN,1
3WEO,1
3WEM,1
3WEL,1
5NN8,1
7WJF,1
b178,1
b1b3,1
b220,1
b229,1
b24a,1
b2c4,1
b350,1
b37f,1
b3f7,1
b418,1
b4a4,1
b794,1
b935,1
b94d,1
b96f,1
b978,1
b984,1
b9a0,1
b9a2,1
b9a7,1
b9c2,1
b9f4,1
ba0d,1
ba2c,1
ba31,1
ba45,1
ba72,1
ba79,1
ba7b,1
ba9d,1
ba9f,1
bad0,1
bad3,1
bad9,1
bae9,1
4RYN,1
1C81,1
4GU4,1
3S6Z,1
3S6Y,1
3S6X,1
4GU3,1
b032,1
b035,1
b036,1
b173,1
6L1Y,1
5CAY,1
b09b,1
5prc,0
6prc,0
7prc,0
2jbl,0
4RCR,1
6LKJ,1
6IWW,1
5LU7,1
2XBL,1
5G36,1
2JAF,1
3QBI,1
3QBG,1
5AHY,1
4QRY,1
2JAG,1
3TGY,1
b3af,1
b5a6,1
b7ef,1
5NX2,1
5vew,0
5vex,0
5nx2,1
b0ec,1
1I8L,1
b753,1
b822,1
6EYF,1
5B5S,1
1IM0,1
1ILD,1
7EZZ,1
1QD5,1
1ILZ,1
6IBW,1
4QQQ,1
5BUO,1
3qmk,1
4RDA,1
3QMK,1
3Q7G,1
3FP0,1
6ZMQ,1
6S21,1
b53e,1
5XQO,1
b2ed,1
b309,1
1ZXY,1
4ij1,0
4owv,0
4m0r,0
4n8q,0
3qqs,0
4own,0
3r6c,0
7DSJ,1
4GIU,1
3QS8,1
4ZOK,1
3QSA,1
4N5V,1
5BYT,1
2XSB,1
5m7u,0
5m7s,0
6pm9,0
5un9,0
5m7t,0
2xsb,1
5OPJ,1
7YUY,1
7YWF,1
5HON,1
4M7E,1
3T9N,1
b0f0,1
b609,1
b713,1
b7a5,1
3D2U,1
b05c,1
4XU5,1
4XU4,1
4XU6,1
5GQG,1
6KQT,1
7V6I,1
7V6M,1
5GQF,1
b569,1
6WK9,1
6D0J,1
6D0K,1
6D0N,1
7JM7,1
1ez9,1
3mbp,1
1dmb,1
4IRL,1
1JW5,1
6XDS,1
5GPP,1
3MBP,1
ba27,1
ba7f,1
5NUP,1
3o0e,0
6ENE,1
5NXU,1
2XE3,1
b951,1
ba3a,1
ba76,1
5BN6,1
4CUB,1
n026,0
n042,0
n04d,0
n075,0
n07f,0
b30e,1
n668,0
n676,0
n756,0
n908,0
n932,0
n95b,0
n997,0
n9f7,0
na15,0
na6f,0
nac8,0
2WWD,1
3ZYJ,1
7LRF,1
b653,1
b702,1
b783,1
b508,1
2YLA,1
4azg,0
4azi,0
4az6,0
4azc,0
4azb,0
4az5,0
4AZ7,1
b3d8,1
b404,1
4EBZ,1
7VS7,1
b075,1
7P1D,1
4GZI,1
4GZJ,1
b10d,1
b26d,1
7Z8U,1
7Z6R,1
6FCA,1
1CVU,1
7PRB,1
5g0q,0
7PSK,1
7PR9,1
7PSJ,1
b547,1
6V81,1
3WDX,1
2W52,1
3WDU,1
2WNE,1
3WDY,1
3WDV,1
2WLQ,1
b161,1
b1bc,1
b1fa,1
b1fb,1
b21e,1
b28e,1
b38c,1
b9ff,1
4LE4,1
b1ca,1
b21a,1
6KCV,1
6KZK,1
2BBH,1
4Q2G,1
7SCK,1
7SCJ,1
b351,1
b537,1
b545,1
b7c9,1
b815,1
4CZ8,1
2NZU,1
4MZV,1
3M73,1
4YCR,1
3M77,1
3M76,1
3M74,1
3M7B,1
3M7C,1
3M75,1
8EN9,1
3M71,1
3M72,1
3M7E,1
3M78,1
3M7L,1
4AU5,1
4Z63,1
b595,1
b7c2,1
b93e,1
8AXS,1
7P39,1
6HTV,1
3KLL,1
5JBF,1
b523,1
b527,1
b961,1
ba5f,1
ba6a,1
ba81,1
bac4,1
bacc,1
bad4,1
3KL5,1
b54a,1
6FFV,1
6FLR,1
6TP4,1
6pt3,0
3zev,0
2ksb,0
3uza,0
2ydo,1
4zud,0
3zpq,0
5o9h,0
5ung,0
5unf,0
5unh,0
2ydv,1
2ksa,0
4xnv,0
3uzc,0
3rey,0
2ks9,0
4xnw,0
3pwh,0
4yay,0
3p0g,0
3zpr,0
5lwe,0
5g53,1
2YDO,1
5G53,1
2YDV,1
7BVQ,1
2YCY,1
2YCZ,1
ba9e,1
2FST,1
2ewa,0
3WUW,1
4ZGV,1
6B4M,1
b55d,1
8EDI,1
b68e,1
7ABW,1
3ZJX,1
4TPG,1
5oxk,0
6exs,0
6ghj,0
6gz9,0
5oxm,0
5oxl,0
6hzp,0
5oxn,0
6h7u,0
4d2d,0
6GS4,1
4TPH,1
4TQ5,1
4tq3,0
2PUN,1
2C27,1
7NWF,1
6T8K,1
6TCW,1
6T8L,1
b381,1
b3e3,1
b451,1
b786,1
5J7Z,1
2oym,0
2oyk,1
2oyl,1
2OYK,1
2OYL,1
7VT8,1
b17d,1
b30c,1
3ICV,1
3ICW,1
5MDS,1
7EQR,1
5MDR,1
b571,1
b635,1
7LAM,1
6cfc,0
7LAQ,1
1ZX5,1
1OBB,1
4Y2D,1
4o2c,0
3p9m,0
1xr9,0
1fo0,0
4pg9,0
5jzi,0
3qfd,0
3bzf,0
4l4v,0
5isz,0
2x4s,0
5wlg,0
2x4t,0
4mji,0
3ft2,0
4pgb,0
4pge,0
5jhd,0
2x4o,0
5nmf,0
6o9b,0
4pgd,0
4pgc,0
2x4u,0
3ft3,0
2x4r,0
3ft4,0
3d25,0
5nmg,0
6c98,0
5w1w,0
4o2e,0
5bs0,0
3rwf,0
4qok,0
3rwh,0
4wj5,1
5w1v,0
1juf,0
1xh3,0
3rwi,0
3rwg,0
3o4l,0
4jfd,0
4prd,0
4pr5,0
4jfe,0
4prp,0
6aee,0
3bhb,0
4pre,0
4prb,0
3hg1,0
3pab,0
5t70,1
6mt6,0
1g6r,0
3bze,0
6eqa,0
1x7q,0
5wkf,0
1xr8,0
5wkh,0
5nme,0
6bj3,0
3rwe,0
4o2f,0
1zhk,0
1zhl,0
3rwj,0
3rwd,0
3rwc,0
5brz,0
4pri,0
4prn,0
3bh9,0
1inq,0
5u98,0
3bgm,0
2clv,0
5n1y,0
4pra,0
3bh8,0
4prh,0
4jff,0
6mt5,0
4iho,0
5bjt,0
4mnq,0
6mt4,0
6dkp,0
4u6y,0
1ONQ,1
1J0I,1
1QHO,1
2D0G,1
2D0F,1
1GVI,1
1UH2,1
1UH4,1
1QHP,1
6A0L,1
2D0H,1
6A0K,1
7DCH,1
7DCG,1
7EHH,1
1J0J,1
1J0K,1
b124,1
b171,1
b1de,1
b1f4,1
b210,1
b283,1
b98f,1
b9d1,1
b9d9,1
ba42,1
ba5a,1
ba95,1
baed,1
7PGK,1
4M4K,1
4EE3,1
4KRV,1
4EEG,1
4EE4,1
4EE5,1
4EEA,1
2AEC,1
2AE7,1
2AH9,1
2AGD,1
4EEM,1
1TW5,1
2AES,1
6GT9,1
2dri,1
1drk,1
2x7x,1
1DRK,1
2FN8,1
1TJY,1
3EJW,1
5GTA,1
2H3H,1
2DRI,1
5XSS,1
4RY8,1
7X0H,1
b289,1
b550,1
baad,1
5B2E,1
5KDU,1
b03d,1
b054,1
4lar,0
5vm0,0
3t0x,0
5vl2,0
2e27,0
3qxt,0
4qxt,0
3lrh,0
3zlq,0
2oi9,0
3t0w,0
6jsz,0
2e7l,0
4r3s,0
4qy8,0
4qyo,0
6itq,0
6itp,0
5f21,0
4p2c,1
7wu2,0
6fv0,0
3wxw,0
4eig,0
4eiz,0
8hmv,0
8e3y,0
8e3z,0
1zv5,0
1zvh,0
1zvy,0
7e53,0
5bop,0
6lz2,0
1ri8,0
4c58,0
4c59,0
1jtp,0
1jtt,0
1jto,0
7eow,0
5vnw,0
6app,0
7piv,0
7piu,0
5mp2,0
7vvl,0
7xov,0
7d3s,0
8hsc,0
7ust,0
7usv,0
4s10,0
3eba,0
4kdt,0
3wxv,0
1ar1,0
7mbx,0
7wxw,0
7wxu,0
4yga,0
1ic5,0
1ic4,0
5lhq,0
5lhp,0
5lhn,0
2eks,0
7f4d,0
7f4h,0
6fe4,0
7sjn,0
6f2g,0
3lhp,0
3lh2,0
1xiw,0
6h1f,0
7kh0,0
6lr7,0
7o0s,0
3ogo,0
6b20,0
5ja8,0
5ja9,0
6z1v,0
2eiz,0
7vbh,0
7a6o,0
3stb,0
6ks0,0
8f76,0
8hdo,0
2xv6,0
6p9x,0
7vbi,0
1op9,0
7yz9,0
7yzi,0
7cfm,0
6uva,0
3hb3,0
6h7k,0
6gv4,0
3a6b,0
3a6c,0
2dqe,0
3a67,0
5ip4,0
8hj2,0
8hj0,0
4i0c,0
1qle,0
7v9l,0
7nbb,0
7f9y,0
7wuq,0
5m14,0
6ey0,0
6fuz,0
7cz5,0
7cz0,0
7xou,0
4ej1,0
5f1o,0
4fhb,0
6nbf,0
7rmg,0
3g9a,0
7cx2,0
7cx4,0
7x2c,0
7x2f,0
1rjc,0
4ffy,0
7wq4,0
1jhl,0
7xkd,0
7xke,0
7xkf,0
7ept,0
4m62,0
5hgg,0
7xv3,0
1j1o,0
1j1x,0
1j1p,0
1c08,0
7zw1,0
7jvq,0
7dty,0
7f16,0
7saj,0
7xtq,0
8c3l,0
3ehb,0
8a67,0
3k80,0
5e7f,0
7o3b,0
1ic7,0
4m8q,0
7f53,0
7f54,0
1zmy,0
7wy8,0
7wy5,0
5c3l,0
7xp5,0
7xp4,0
7xp6,0
2xxm,0
1mel,0
3k7u,0
7d68,0
7cfn,0
7x8r,0
1xfp,0
2dqc,0
2dqd,0
2dqg,0
2dqf,0
2dqi,0
2dqh,0
2dqj,0
6jb8,0
6jb2,0
6jb5,0
5ovw,0
4w2q,0
6x1a,0
7ki1,0
7ki0,0
6x19,0
7r24,0
7cx3,0
6xw7,0
6xw4,0
8ha0,0
7xz6,0
7xz5,0
8haf,0
6pb0,0
6pb1,0
6ir1,0
6ir2,0
6z20,0
2x89,0
1uac,0
1ua6,0
6uus,0
6uun,0
2yss,0
8b7w,0
6r7t,0
5imk,0
5imm,0
5iml,0
5imo,0
7b5g,0
2xt1,0
2xtj,0
6rai,0
6rah,0
5lxg,0
5m2i,0
5m2j,0
5m2m,0
3k74,0
7ljc,0
4ocn,0
4ocl,0
4ocm,0
7wki,0
8hix,0
7e14,0
6u55,0
1CFV,1
1NMB,1
6W9G,1
7BU7,1
7BU6,1
6S2I,1
5EIK,1
1PMH,1
7CJS,1
1FQY,0
1J4N,1
1FX8,1
2O9G,1
1YMG,1
2EVU,1
2W1P,1
3C02,1
2ABM,1
2O9D,1
3GD8,1
1LDF,1
3ZOJ,1
1RC2,1
5BN2,1
3NKA,1
1LDI,1
3NKC,1
3NK5,1
1LDA,1
1I78,1
7FAP,1
7JGH,1
b543,1
4AYJ,1
1gww,1
4kc4,0
4y62,0
3ioi,0
4y64,0
4y63,0
4kc1,0
1gx4,1
3v0p,0
3v0l,0
2RJ7,1
1ZI3,1
5NRD,1
5NRE,1
3SXE,1
1ZJO,1
1ZI5,1
5NRB,1
3SXG,1
1ZI4,1
1ZHJ,1
1O7O,1
2VS4,1
4FQW,1
1GX4,1
1VZU,1
1O7Q,1
1VZX,1
1GWV,1
2WGZ,1
2VS3,1
b08c,1
b2dc,1
b2f5,1
b8a8,1
7DUW,1
7QOA,1
4d1a,0
4d1d,0
4d1c,0
2HOX,1
5MQS,1
6M6P,1
6XQH,1
6XQL,1
6XQG,1
6XQF,1
6JIA,1
4BPZ,1
5NBP,1
b1e2,1
b27b,1
b945,1
ba43,1
4WEI,1
4WE2,1
b86e,1
5CIM,1
5vsj,0
5vt4,0
4u2y,0
3zst,1
5CVS,1
5LGV,1
5LGW,1
5CGM,1
b189,1
b962,1
b9c3,1
ba88,1
2VRA,1
1E0O,1
2YD8,1
b55e,1
6FI2,1
2CIS,1
2CIR,1
6H0A,1
3srg,1
4HHO,1
4HHQ,1
3SRE,1
3SRG,1
4Q1U,1
6Q3X,1
2DEJ,1
1PIE,1
2A2D,1
7RCL,1
7OZX,1
6GR2,1
6Q90,1
2DEI,1
6ZGV,1
6ZGW,1
6Q91,1
6ZGZ,1
6Q8Z,1
6ZGY,1
6ZGX,1
6ZH0,1
6Q3W,1
7S49,1
2AJ4,1
7S4C,1
6QJE,1
5SWB,1
5SWA,1
b3f5,1
4IVN,1
1EOM,1
3AUU,1
4bny,0
2wd7,0
3jqb,0
5jdi,0
4bnv,0
4bnx,0
4bo1,0
4bo6,0
4bo8,0
3bmn,0
4bo9,0
6gcl,0
4bo7,0
4bo0,0
3bmo,0
5izc,0
4fs3,0
3jqg,0
3jq9,0
3jq7,0
3jqf,0
3jqa,0
5jdc,0
3jq8,0
4bnu,0
4wcf,0
4bnz,0
4bnt,0
3bmq,0
4bo5,0
4bo2,0
4bo3,0
4bo4,0
5jcj,0
5k6a,0
b1bf,1
4OWL,1
4OWJ,1
4OWK,1
2BOF,1
1ocn,1
3ABX,1
4A05,1
6IDW,1
4B4F,1
5XCZ,1
2BVW,1
3VOF,1
6K54,1
1OCN,1
4AVN,1
3VOH,1
1OCB,1
1UP0,1
b11b,1
b127,1
b182,1
b18a,1
b1a4,1
b1aa,1
b214,1
b243,1
b254,1
b3a6,1
b3cd,1
b433,1
b61c,1
b6b4,1
b9cc,1
ba57,1
ba8b,1
6IMV,1
6IMW,1
b16e,1
b174,1
b1ff,1
b223,1
b948,1
b977,1
7JNF,1
4O7G,1
5ZLG,1
5Y9I,1
6B3P,1
n01d,0
n063,0
n575,0
n7a9,0
na1f,0
na29,0
5IKM,1
3p8z,0
3evd,0
3evf,0
5eiw,0
5ehi,0
5ehg,0
3evc,0
5eif,0
5ekx,0
3lkz,0
2p3o,0
5cuq,0
3J2Q,1
3CDZ,1
b709,1
2PI8,1
7X05,1
b1e9,1
b215,1
b24e,1
1DIL,1
2sim,0
1DIM,1
2VHL,1
2p53,0
7NUT,1
6JPH,1
6JPN,1
b6bf,1
b7ba,1
5J69,1
n000,0
n001,0
n031,0
n038,0
n039,0
n03f,0
n05a,0
n06d,0
n079,0
n09a,0
n378,0
n388,0
n391,0
n398,0
n39f,0
n3a1,0
n3a2,0
n3a4,0
n3a8,0
n3a9,0
n3ae,0
n3af,0
n3b6,0
n3cb,0
n3d2,0
n3d7,0
n3e1,0
n3f6,0
n3fa,0
n3fd,0
n3fe,0
n413,0
n42f,0
n448,0
n466,0
n481,0
n499,0
n4bc,0
n4dd,0
n567,0
n58b,0
n646,0
n65d,0
